acct_id,cust_initials,txn_date,txn_amount,merchant_category,merchant_zip,txn_type,balance_after
5670-8195-5409,VQ,2024-07-22,1999.89,Utilities,19948,debit,4277.11
9574-2734-2791,UU,2024-07-22,1514.83,Healthcare,51927,transfer,15645.8
6606-1264-1576,OY,2024-10-19,1108.81,Utilities,03781,transfer,26681.88
4205-0999-0815,FD,2024-12-03,372.57,Online Shopping,19292,debit,3697.27
1882-4434-0270,WC,2024-03-15,4510.49,Healthcare,32016,debit,1502.26
2180-8408-5296,PA,2024-10-20,2494.7,Online Shopping,42548,credit,6341.41
2643-9143-0033,VC,2024-10-10,2615.69,Healthcare,67888,payment,25315.38
3630-6013-5556,IR,2024-05-12,2932.65,Entertainment,10562,debit,33165.59
6161-5032-1349,IL,2024-02-01,1201.29,Restaurant,69609,payment,29744.74
8083-3457-1555,EO,2024-02-26,3895.37,Entertainment,12445,transfer,1584.4
4368-8881-6120,NI,2024-06-21,4095.97,Groceries,69677,debit,6551.09
5184-8128-4393,MO,2024-09-22,2103.49,Gas Station,83401,transfer,38132.8
0040-9524-4984,ZV,2024-09-13,3831.45,Gas Station,98765,payment,43469.02
5659-4433-5989,DW,2024-02-16,368.19,Travel,08231,credit,41968.58
8236-8005-1407,OB,2024-12-29,10.74,Gas Station,22902,transfer,21901.79
1795-5239-3326,DF,2024-01-31,3561.51,Restaurant,96650,payment,4536.04
4001-8804-3079,CY,2024-11-29,1392.09,Entertainment,54447,credit,48470.41
3391-2877-4964,UB,2024-02-04,4822.15,Utilities,95816,payment,21818.18
6335-2396-3103,LK,2024-03-13,3842.8,Groceries,44316,transfer,26516.13
7503-3495-9339,JU,2024-10-22,2616.2,Healthcare,64243,credit,32296.47
0076-3608-1619,AE,2024-07-06,4822.12,Travel,48672,payment,34505.85
6673-0046-6830,TP,2024-10-29,1469.68,Online Shopping,28640,debit,9582.61
4908-9469-4894,PW,2024-08-25,3749.26,Healthcare,23617,payment,5806.17
0767-5618-4439,SZ,2024-03-02,3757.68,Groceries,12038,transfer,9894.92
6981-1652-4284,ZW,2024-02-21,4282.45,Entertainment,31000,transfer,25667.74
3703-3147-2599,TA,2024-12-30,4913.29,Entertainment,86371,debit,36033.57
4410-3168-2120,LC,2024-08-04,477.94,Gas Station,95463,payment,21203.72
2444-6327-0090,EB,2024-03-05,181.72,Online Shopping,78011,credit,21369.39
3602-0938-8504,IQ,2024-03-21,419.04,Online Shopping,64552,payment,48786.33
2076-7653-9395,GG,2024-12-16,1194.59,Online Shopping,68429,debit,45495.52
6787-4611-1991,WM,2024-05-03,4553.35,Entertainment,04870,transfer,44762.66
2693-4964-0356,VU,2024-05-27,3527.08,Online Shopping,41144,credit,8611.57
1839-7973-8715,LU,2024-10-10,4681.01,Groceries,25025,payment,7549.09
8136-7953-4641,EA,2024-01-31,1413.33,Travel,10084,transfer,42399.53
0104-8970-5138,CU,2024-10-18,3618.55,Restaurant,47373,payment,34137.18
2226-6054-3288,BA,2024-01-19,1951.8,Travel,25108,payment,46863.07
8554-1792-2297,KI,2024-06-20,1999.44,Groceries,64046,debit,23401.22
0505-1931-6631,SU,2024-02-29,4671.61,Gas Station,86435,credit,8747.69
9561-4705-8646,QQ,2024-05-25,2129.52,Gas Station,64259,transfer,20020.7
7239-9709-9754,PC,2024-11-03,2829.2,Gas Station,08544,debit,2420.78
9806-9051-7620,BG,2024-02-26,1787.97,Entertainment,99242,transfer,2604.5
4031-8819-4513,FW,2024-06-08,4478.33,Healthcare,45052,transfer,42256.06
1384-4170-8777,YA,2024-07-13,2570.0,Entertainment,02733,transfer,37585.15
2695-1487-2699,CS,2024-12-10,4990.05,Restaurant,73463,debit,31756.53
7429-6940-5530,BC,2024-12-17,308.08,Restaurant,81408,payment,41692.92
4552-7214-5071,EC,2024-11-22,1211.09,Gas Station,03659,payment,2764.6
7741-0309-8928,RH,2024-01-23,1954.46,Travel,93796,payment,11780.53
7533-0746-6036,LX,2024-08-04,1936.14,Travel,54036,payment,16251.59
0592-2959-7733,BQ,2024-03-30,3096.73,Utilities,51076,debit,7927.57
3773-6525-0660,JC,2024-08-22,1662.91,Restaurant,28495,credit,49659.61
0852-2883-8125,AA,2024-03-16,4884.0,Gas Station,08841,transfer,48881.27
8205-8115-1474,ZI,2024-12-14,3988.96,Healthcare,15979,transfer,3280.27
1825-4347-4784,JV,2024-01-17,908.19,Entertainment,26727,debit,14697.74
3955-2737-7124,SD,2024-09-18,4291.47,Healthcare,28976,debit,33905.35
1168-8180-4967,OX,2024-06-21,3460.17,Utilities,10928,transfer,10371.14
1643-2853-0394,JP,2024-12-23,3553.06,Healthcare,28358,credit,35411.37
0871-9080-4342,YS,2024-06-11,3183.73,Entertainment,91271,debit,19046.71
2703-5801-7503,ZS,2024-05-30,4973.05,Healthcare,46709,transfer,38113.9
9810-3109-9586,NY,2024-05-10,4542.1,Healthcare,97157,transfer,22643.5
1826-7567-4759,VZ,2024-03-16,4791.65,Restaurant,98309,transfer,5145.17
1931-9146-1639,UJ,2024-02-11,1763.52,Online Shopping,04231,debit,49787.92
0114-0290-0373,KC,2024-02-12,255.19,Entertainment,88024,transfer,42191.83
4516-1035-8030,WO,2024-08-03,2160.94,Travel,24360,payment,33421.25
9791-9515-8837,EP,2024-01-16,1770.37,Gas Station,27574,transfer,34872.02
8282-9190-5608,UM,2024-09-12,3859.04,Groceries,53080,credit,41994.05
6847-4322-8552,TA,2024-04-01,4211.5,Restaurant,07653,credit,2007.62
7405-5778-3267,UP,2024-06-05,3066.44,Healthcare,53733,debit,42311.78
3000-5571-6558,TA,2024-06-26,3623.16,Online Shopping,45110,credit,9291.11
5814-2413-7247,SB,2024-04-03,2962.94,Travel,88491,credit,19733.67
9835-0670-3168,MP,2024-01-22,4155.63,Travel,11091,transfer,548.3
8368-9541-0010,ZE,2024-06-13,1113.69,Gas Station,84966,credit,5631.77
4555-8897-0139,IG,2024-03-24,1412.76,Entertainment,30449,transfer,18834.07
3588-0508-4402,SD,2024-05-06,435.46,Utilities,60368,payment,40613.94
7029-8452-5534,YY,2024-02-05,642.72,Groceries,16550,credit,48090.33
3187-3668-4797,OK,2024-04-27,1001.76,Utilities,84643,transfer,25974.05
3590-7411-1610,MW,2024-03-21,2386.74,Travel,77985,credit,49802.62
9958-7517-6430,AZ,2024-12-10,546.25,Healthcare,37594,payment,23027.06
8659-6647-0934,RM,2024-05-31,1361.61,Online Shopping,91077,credit,42206.6
1209-2423-5154,WO,2024-09-15,1410.52,Restaurant,10427,credit,28365.0
5408-2538-2438,KB,2024-11-22,1707.66,Gas Station,66650,transfer,6093.97
0449-5210-6318,MD,2024-05-12,205.87,Restaurant,32373,credit,17591.71
0629-9547-7691,HD,2024-04-05,4237.8,Gas Station,90630,payment,34838.57
0750-5146-3182,KF,2024-03-06,3528.83,Gas Station,53092,payment,47784.73
8376-2142-5578,UK,2024-03-27,1721.54,Healthcare,58014,transfer,32223.67
3487-5151-7650,QK,2024-04-04,4440.71,Online Shopping,78032,transfer,48599.24
4258-5766-2782,OJ,2024-09-30,2865.95,Entertainment,79418,payment,29774.02
6904-6917-7821,QF,2024-06-10,1872.58,Utilities,42783,payment,10967.51
0883-8411-2625,ZI,2024-03-06,987.93,Travel,39878,payment,4041.71
8532-5731-9164,SX,2024-09-05,726.35,Entertainment,59761,transfer,22032.75
3732-9289-2484,QW,2024-03-11,1424.86,Online Shopping,74081,transfer,6442.32
1396-4011-8416,XW,2024-12-04,437.74,Online Shopping,59096,transfer,40743.45
1648-0767-0215,JL,2024-10-03,978.54,Utilities,00883,transfer,34670.27
3860-3429-8745,LD,2024-05-23,3314.41,Travel,92475,credit,22886.16
4950-8441-6852,ZF,2024-09-24,685.7,Gas Station,11712,debit,38962.47
8281-4677-6796,NC,2024-10-24,4199.07,Groceries,48458,payment,28469.95
1881-9751-4102,SZ,2024-04-30,644.33,Gas Station,63952,credit,20088.75
0909-9837-4697,EH,2024-08-24,3513.59,Online Shopping,41186,transfer,13777.28
0679-0611-2833,VI,2024-09-23,995.21,Healthcare,36844,debit,19844.85
5797-2733-6549,DB,2024-09-04,656.26,Groceries,47544,credit,39341.37
3887-9439-5887,BG,2024-02-04,2395.8,Gas Station,98676,payment,5676.4
2512-7811-9855,UV,2024-02-24,3269.19,Restaurant,33904,transfer,37544.49
0831-5058-1093,AJ,2024-01-19,3702.56,Online Shopping,76077,payment,38175.34
9608-7383-2764,FS,2024-05-13,168.64,Restaurant,89618,credit,6436.23
9462-8835-9474,EV,2024-09-26,108.8,Online Shopping,13820,debit,40200.64
6249-9846-2285,HL,2024-08-01,1569.03,Utilities,40963,transfer,49277.94
5699-3791-2591,SL,2024-07-16,517.19,Groceries,17467,transfer,254.14
7717-7659-6748,UI,2024-11-09,3629.24,Entertainment,71338,credit,45605.28
8408-4160-1604,GN,2024-11-10,98.69,Utilities,75400,payment,1186.28
4715-0329-5603,OG,2024-04-20,3984.79,Restaurant,57314,payment,22549.76
5947-0869-3493,TV,2024-12-09,759.46,Restaurant,00921,payment,31279.39
7694-1115-6402,FB,2024-09-20,2964.0,Gas Station,75860,transfer,7367.64
9257-9239-4038,DH,2024-12-30,1919.65,Online Shopping,77558,credit,12670.7
0955-2104-3799,KU,2024-09-09,489.86,Travel,07076,payment,49632.86
1356-2264-9349,JM,2024-09-04,3485.62,Gas Station,06473,transfer,31194.53
1558-6895-1452,YE,2024-01-24,4261.52,Groceries,87757,credit,5925.16
8040-5573-1569,FR,2024-12-20,2801.46,Restaurant,21101,credit,25834.29
8213-5791-5323,QM,2024-12-29,532.31,Utilities,95441,credit,30446.35
8280-0782-5154,TS,2024-10-06,1453.3,Restaurant,18875,credit,6467.37
3517-3376-8922,LX,2024-01-11,2425.99,Restaurant,90949,debit,19629.66
7779-8952-8968,XX,2024-12-22,4219.79,Utilities,58934,debit,287.34
9857-8635-8295,FD,2024-04-10,3665.81,Utilities,64811,transfer,17819.33
5619-8816-5900,BX,2024-08-25,274.98,Travel,56382,transfer,36665.46
4326-8546-4713,EF,2024-03-01,3309.09,Groceries,99698,transfer,12890.77
5240-8416-0466,GN,2024-06-25,4321.95,Groceries,70742,debit,37293.5
0390-0314-3986,XZ,2024-04-27,2888.83,Healthcare,47309,payment,49737.68
7917-4658-9763,SS,2024-12-27,2436.4,Restaurant,88166,debit,15802.77
2547-8777-6377,BS,2024-12-26,3067.36,Entertainment,65016,payment,24669.21
5276-6335-8134,MM,2024-11-19,3049.92,Groceries,97443,debit,13219.61
7456-2120-0978,UC,2024-04-05,4765.61,Online Shopping,29759,payment,4144.99
5526-4246-3036,DS,2024-08-10,1346.97,Online Shopping,40729,debit,42595.31
9778-0990-3549,WJ,2024-01-07,3733.68,Travel,53656,debit,2598.24
4409-4251-8150,AS,2024-02-29,1652.4,Restaurant,14458,transfer,41908.71
4525-4145-9374,RI,2024-10-11,3015.54,Groceries,38136,debit,25593.59
2501-6734-4051,DT,2024-09-27,2430.66,Utilities,83904,transfer,40957.15
0941-7829-9942,ZE,2024-12-24,3260.71,Travel,42027,credit,47131.88
5080-3528-0616,QH,2024-01-26,1295.51,Restaurant,12470,credit,14423.15
3994-6529-5369,XK,2024-08-15,1388.73,Restaurant,72964,debit,33802.56
7598-3256-0797,EE,2024-02-20,2859.09,Online Shopping,49682,payment,9382.24
8126-7464-7122,FM,2024-09-17,3202.64,Online Shopping,72132,payment,4559.47
8960-7485-1845,OC,2024-05-23,3665.46,Groceries,88337,payment,40879.36
7681-6095-8092,UM,2024-06-24,1068.77,Gas Station,95017,debit,44183.69
9535-1130-1387,ZQ,2024-11-14,3989.71,Gas Station,55556,credit,47928.71
5852-8006-9547,TK,2024-09-29,3128.37,Healthcare,88140,debit,43337.77
2888-6177-3614,MA,2024-11-02,4811.56,Restaurant,52590,debit,42948.15
8396-7131-2264,YM,2024-03-18,1131.17,Entertainment,22694,debit,17000.67
2067-3309-2225,CN,2024-04-27,4145.45,Restaurant,94740,credit,49564.57
3668-4586-8543,ZA,2024-03-23,760.49,Healthcare,67593,transfer,11131.37
3661-5722-8347,OW,2024-01-08,3952.37,Entertainment,86027,payment,31903.09
6170-0896-4472,KX,2024-02-14,2685.95,Utilities,05085,debit,30955.3
7841-6837-8319,BE,2024-08-06,953.96,Travel,64127,credit,30262.09
9587-2546-8282,HG,2024-04-25,1371.41,Healthcare,23567,transfer,34309.51
9587-5271-2873,TA,2024-10-11,2558.02,Online Shopping,57520,transfer,48320.13
2378-9059-0135,EB,2024-09-30,3348.6,Groceries,08958,credit,13242.06
3378-6260-4584,IQ,2024-09-29,1885.38,Restaurant,11047,debit,46166.94
4417-3194-5980,UJ,2024-02-01,2564.5,Restaurant,95519,payment,46729.14
3431-2554-1370,TB,2024-09-12,2123.66,Travel,64139,credit,47103.09
1236-4606-4441,YS,2024-10-09,2036.31,Travel,17349,payment,41845.44
4865-8211-1123,MY,2024-05-08,877.29,Healthcare,16096,transfer,21186.23
2400-5784-5065,FS,2024-07-04,713.61,Online Shopping,32159,transfer,35829.87
8584-2078-4514,PX,2024-05-08,4482.12,Gas Station,43955,credit,1637.64
9998-9676-8704,TD,2024-12-12,3980.2,Healthcare,91534,transfer,2266.8
7187-8760-6643,BE,2024-04-02,4092.48,Restaurant,77655,transfer,16379.31
0291-9489-0798,MG,2024-01-21,3027.24,Online Shopping,94073,debit,19391.65
6852-0859-0724,AN,2024-07-12,2435.3,Groceries,68830,transfer,43111.87
7890-5728-4163,YE,2024-12-30,977.15,Healthcare,70504,payment,13086.35
5699-1543-2976,SN,2024-05-29,206.28,Utilities,40387,credit,596.45
5101-0656-8134,QD,2024-10-25,4341.79,Entertainment,35561,transfer,42675.16
9713-4002-1181,IO,2024-08-12,2312.98,Utilities,90578,payment,30606.42
3026-1000-4111,YI,2024-09-25,1574.61,Healthcare,53547,transfer,18183.59
7648-0923-9020,JU,2024-01-15,43.58,Travel,43595,transfer,48445.29
3017-7163-7697,BP,2024-03-25,878.98,Travel,21687,debit,12838.9
3464-3234-3084,KO,2024-05-28,4290.87,Utilities,68846,credit,36320.65
5510-9953-4634,NO,2024-06-23,2865.92,Travel,03256,payment,10014.0
5582-1439-5802,YZ,2024-07-22,602.29,Travel,83660,transfer,27372.61
1774-5054-9219,JM,2024-05-14,4743.14,Online Shopping,73975,payment,4643.98
7113-7894-0558,RR,2024-02-06,2482.17,Healthcare,85177,credit,6705.29
8217-6868-2013,NX,2024-12-16,3024.19,Travel,72697,debit,6311.94
9975-5867-2790,YB,2024-01-19,3623.5,Utilities,11890,debit,8542.62
1485-0007-8297,FV,2024-08-26,1556.77,Travel,64192,debit,49582.51
5091-0075-2716,ZU,2024-05-20,4045.44,Online Shopping,92106,transfer,13545.87
3077-0783-4295,HJ,2024-11-06,3897.08,Healthcare,47955,credit,34394.42
4487-9806-0326,SB,2024-04-20,4573.13,Online Shopping,10591,payment,39841.57
1616-9424-0183,XC,2024-06-29,3398.0,Groceries,23102,debit,2951.48
8688-9322-2769,FI,2024-05-06,3324.58,Restaurant,12353,debit,17686.64
1921-2776-7132,QZ,2024-07-29,2902.39,Restaurant,87530,transfer,29458.91
4612-4315-8933,MQ,2024-11-11,3981.98,Entertainment,08129,credit,35526.68
5598-3896-5494,DT,2024-08-07,1144.86,Healthcare,82536,transfer,44857.07
7200-5782-1563,SH,2024-02-02,4741.73,Restaurant,39400,payment,41312.9
5285-4998-1616,UT,2024-06-17,115.55,Entertainment,74954,debit,42479.19
9126-3772-3957,QU,2024-02-28,648.82,Travel,92442,credit,27612.59
2710-8038-4116,LR,2024-05-16,2283.95,Restaurant,27526,payment,9253.9
9973-0962-9919,UG,2024-11-02,3997.94,Healthcare,07969,payment,32497.43
7428-6975-0116,BV,2024-10-18,3485.01,Healthcare,54984,transfer,43781.07
6919-3158-1491,SE,2024-01-21,3099.56,Entertainment,10408,transfer,20436.76
6187-6187-4186,QZ,2024-06-12,724.86,Travel,58453,payment,18953.32
6110-8754-5752,ET,2024-04-29,3596.7,Groceries,25740,payment,36920.87
0089-4539-0263,QW,2024-03-20,2569.79,Gas Station,47450,payment,23673.11
0845-8962-2693,NK,2024-10-28,3981.53,Online Shopping,91407,transfer,1840.28
1835-5068-0869,KJ,2024-03-01,3990.91,Entertainment,92748,transfer,8826.37
4996-2809-5126,XA,2024-03-10,1815.57,Utilities,99588,debit,14661.0
2934-9063-5694,TL,2024-03-11,1314.63,Travel,02346,payment,7640.2
3647-0037-9215,ZB,2024-06-08,2853.07,Online Shopping,78480,payment,17444.81
5429-3506-5618,XG,2024-12-15,1342.95,Restaurant,62259,transfer,43974.6
8025-9032-1238,JQ,2024-08-28,737.44,Gas Station,91865,debit,29084.58
3136-5420-5084,WT,2024-07-16,4162.51,Utilities,82040,transfer,22067.82
7838-2851-3455,GZ,2024-05-02,1244.95,Travel,45373,transfer,33362.65
3244-0841-9914,IB,2024-05-11,2494.36,Healthcare,04170,payment,16607.46
9031-9918-9003,ER,2024-08-22,167.08,Groceries,87953,transfer,29814.77
2884-6809-4255,QW,2024-02-10,3602.36,Gas Station,17192,credit,12601.62
5944-5816-6782,DA,2024-08-16,3084.2,Utilities,81033,transfer,46577.93
3327-1812-8326,MN,2024-08-06,1384.54,Restaurant,60793,payment,11409.92
3999-6648-9982,XM,2024-03-08,4631.06,Gas Station,91018,credit,36173.42
0529-0755-3837,VY,2024-03-07,51.73,Gas Station,66808,transfer,39586.3
5786-1986-9363,DT,2024-08-13,2523.3,Groceries,21615,credit,11450.17
5195-9132-7843,YQ,2024-05-02,4760.92,Gas Station,13025,debit,28653.13
9245-3077-8079,EN,2024-10-01,3876.87,Gas Station,98251,credit,873.12
2715-6496-8202,YB,2024-05-04,3339.73,Healthcare,27159,transfer,25919.53
5771-7421-9458,XP,2024-01-24,2621.01,Restaurant,08225,transfer,26181.23
5142-3737-8100,XI,2024-04-24,4579.75,Online Shopping,87832,transfer,24851.6
9823-6069-3638,GY,2024-04-01,3989.38,Groceries,95138,transfer,4154.37
4260-4280-1306,VU,2024-02-29,4614.36,Restaurant,46601,credit,16337.84
6155-7781-3774,WO,2024-08-05,1212.16,Healthcare,73394,payment,17979.94
0026-4730-4859,SW,2024-09-12,3278.56,Travel,30557,credit,20479.03
2142-6528-3637,VK,2024-05-11,3422.53,Utilities,20770,transfer,1188.06
8253-6545-4696,NB,2024-07-23,3371.68,Travel,10166,payment,8488.11
7660-5391-7409,SS,2024-03-27,4333.64,Utilities,15160,payment,11593.24
1805-4122-0646,SV,2024-07-31,1754.22,Online Shopping,14314,payment,47647.45
9051-9946-7426,SP,2024-07-16,2826.81,Travel,34114,debit,33562.49
6631-2720-3593,LK,2024-10-13,2286.24,Online Shopping,15692,payment,2397.12
7537-5441-3944,ZK,2024-02-29,3913.71,Utilities,45292,credit,44182.56
7436-4223-5564,AX,2024-01-17,528.66,Groceries,34260,transfer,5981.22
0779-8875-0367,SJ,2024-01-26,3830.02,Travel,02692,payment,21384.37
4339-7268-6992,SF,2024-08-28,1429.59,Travel,58529,payment,42398.75
9089-5236-0814,TV,2024-08-08,2060.43,Healthcare,19947,payment,29764.68
1470-5012-2161,UC,2024-11-28,898.96,Travel,30483,credit,1768.18
1933-3897-5831,FQ,2024-08-11,4633.31,Entertainment,95448,credit,48441.31
6603-2611-2529,CR,2024-07-21,1393.65,Entertainment,98517,debit,47420.32
5224-0445-9145,HK,2024-09-09,1079.68,Restaurant,72414,payment,44672.79
7408-4275-1206,CT,2024-03-17,3939.25,Healthcare,81094,payment,9130.95
4707-9581-2023,RF,2024-02-11,2842.39,Utilities,65012,transfer,46170.85
8679-0023-6527,SU,2024-07-06,154.52,Groceries,33752,transfer,48464.8
3582-3193-7583,MK,2024-05-30,1265.49,Utilities,78380,transfer,26076.32
4048-3047-4961,XH,2024-09-18,4525.43,Utilities,51669,payment,18735.37
6913-9613-6301,TK,2024-08-19,1987.92,Gas Station,40917,credit,35516.68
0486-6154-6611,QG,2024-06-17,27.9,Healthcare,12473,credit,11440.41
5375-2755-9070,NZ,2024-12-17,3255.34,Restaurant,53917,credit,5945.53
5377-9694-0343,NM,2024-08-17,609.28,Restaurant,71494,payment,2283.75
4599-5013-7946,SB,2024-03-28,4868.58,Travel,14702,debit,14015.94
5650-9312-1114,AZ,2024-01-16,973.41,Online Shopping,87032,credit,27877.06
9032-8041-3254,ON,2024-06-05,1720.58,Restaurant,27748,credit,48985.76
8000-4417-3545,KX,2024-09-20,4511.83,Restaurant,12995,transfer,14620.28
7920-3556-7523,YW,2024-04-15,1962.64,Gas Station,75803,credit,11606.01
5323-7428-9506,HS,2024-08-17,2291.07,Entertainment,22603,debit,47138.23
9017-5796-4476,HT,2024-06-16,1249.01,Utilities,52109,transfer,15006.06
7879-5722-5488,ED,2024-07-13,566.68,Groceries,69476,debit,10022.66
1579-4110-3868,YR,2024-11-08,1943.01,Groceries,83451,payment,35928.29
8758-5380-0421,TV,2024-08-17,418.66,Restaurant,62759,transfer,33814.57
4745-3978-2505,NE,2024-12-08,3128.59,Entertainment,11192,payment,45317.02
7581-7227-9207,RR,2024-01-11,2316.11,Restaurant,40748,payment,24788.01
2927-0645-7232,ME,2024-02-10,1165.95,Gas Station,50868,credit,36121.59
6572-8807-4979,SD,2024-01-29,3654.45,Travel,88483,credit,43115.52
5803-9759-2043,UB,2024-05-29,2597.51,Utilities,32967,debit,34280.04
6507-6338-3222,BH,2024-01-13,3842.5,Travel,71643,debit,10933.31
0718-3422-7702,YH,2024-08-22,2414.34,Restaurant,97339,payment,43293.75
7804-4773-2356,SR,2024-07-09,4972.52,Online Shopping,06167,payment,23180.98
2206-2457-8010,VA,2024-07-19,1802.33,Gas Station,47139,credit,48043.84
0272-2385-3968,UO,2024-09-19,1108.28,Healthcare,14400,transfer,6044.73
8319-6306-5096,ON,2024-01-17,955.04,Utilities,08663,credit,24758.1
7960-3820-2234,CA,2024-08-25,2591.97,Online Shopping,83929,credit,31330.82
1656-4407-0864,VC,2024-02-03,2445.3,Travel,19075,debit,3272.7
2789-3142-5421,GZ,2024-09-03,2342.76,Utilities,25007,credit,34432.47
5944-1276-6380,ZT,2024-02-07,2995.75,Gas Station,44891,transfer,25212.83
4760-8583-4614,IS,2024-03-27,2683.35,Online Shopping,45477,debit,22970.39
8064-5449-2805,WX,2024-02-20,2780.84,Utilities,35972,credit,26760.85
1822-4620-9320,WG,2024-06-19,2859.74,Entertainment,27643,payment,12183.01
1115-3134-6132,FZ,2024-09-17,3042.34,Restaurant,50617,credit,16725.5
9933-0374-4595,MP,2024-08-18,236.28,Travel,71849,transfer,40239.56
0854-3892-8280,LK,2024-01-15,135.93,Utilities,03234,credit,45682.61
3727-8335-4497,OU,2024-04-10,3567.09,Travel,74492,credit,21534.46
5885-3968-1181,QO,2024-07-18,3796.04,Restaurant,84313,credit,44262.09
2223-5352-1850,ZE,2024-01-23,3318.41,Online Shopping,82119,credit,2268.41
2582-2425-0839,BQ,2024-12-03,3939.53,Healthcare,89011,transfer,42598.35
6834-4946-1109,PX,2024-01-15,253.56,Gas Station,54093,credit,33916.91
3942-7983-2512,UP,2024-04-29,3127.45,Entertainment,40451,payment,11102.48
8840-3343-2395,SF,2024-05-23,2647.25,Travel,08570,debit,8240.48
4301-8785-8585,KP,2024-04-05,4728.6,Groceries,96054,debit,41184.34
3462-2210-5927,NJ,2024-02-13,4773.0,Online Shopping,35985,payment,23023.41
8775-3991-5613,UI,2024-02-02,2406.99,Online Shopping,64014,payment,39069.25
0288-4039-7706,NK,2024-02-26,2755.95,Entertainment,84125,debit,47167.79
8573-1886-2339,LW,2024-10-01,881.98,Gas Station,48173,transfer,48689.91
9916-2065-6565,SW,2024-08-21,574.24,Online Shopping,12953,payment,14094.9
